ID_REF,GSM674702,GSM674703,GSM674704,GSM674705,GSM674706,GSM674707,GSM674708,GSM674709,GSM674710,GSM674711
cg03167339,0.05763689,0.05933331,0.08209688,0.07042897,0.06396832,0.08563299,0.06204989,0.03310225,0.06240993,0.07731443
cg03167763,0.07718164,0.2472202,0.197317,0.162536,0.2325604,0.1370354,0.1194925,0.106714,0.1571269,0.1341399
cg03167883,0.1521739,0.1030173,0.1628043,0.2008223,0.08775907,0.1225854,0.08401713,0.1690438,0.08196207,0.05917541
cg03168296,0.03186235,0.07535398,0.04273714,0.02973522,0.04018596,0.04362879,0.05117329,0.02847645,0.04488478,0.05066559
cg03168582,0.02089188,0.0400967,0.02277104,0.02013329,0.0373455,0.02633866,0.02279055,0.02323088,0.02389884,0.02670421
cg03169180,0.830305,0.5568327,0.9577259,0.5532483,0.5582569,0.5365009,0.7954163,0.9537929,0.7319613,0.5060068
cg03169527,0.04293422,0.03075874,0.04202236,0.04662124,0.03421434,0.04223325,0.04910912,0.03380424,0.03384971,0.03899097
cg03169715,0.03201143,0.04719721,0.03611063,0.04344964,0.03575052,0.03666915,0.03968802,0.02341191,0.03274235,0.04186242
cg03171924,0.1189215,0.8530747,0.05175196,0.07555844,0.8155496,0.8949103,0.1224625,0.1094873,0.4010883,0.2298529
cg03172991,0.7489383,0.742599,0.6046593,0.5585616,0.7505369,0.5296165,0.5394509,0.6040617,0.4116974,0.6144109
cg03173722,0.4490227,0.263172,0.4487069,0.4349478,0.1939884,0.3545901,0.2841858,0.3370274,0.2656659,0.1356674
cg03176585,0.03995569,0.04342934,0.05444763,0.04868665,0.04297478,0.04098017,0.04272773,0.04556732,0.03741943,0.05220847
cg03177025,0.1539674,0.110676,0.1798319,0.1265953,0.1216156,0.5340748,0.2054156,0.4212983,0.1039392,0.2049828
cg03177084,0.0343039,0.04668752,0.04865848,0.05325314,0.03947302,0.04695478,0.04448178,0.03405905,0.03949588,0.04946514
cg03179866,0.5193424,0.6289398,0.5086262,0.5737247,0.6234596,0.5892019,0.6957794,0.5468393,0.6884632,0.7091932
cg03184439,0.07191345,0.07626795,0.08602268,0.0730991,0.07818079,0.09655894,0.07145838,0.05343304,0.06481378,0.07220736
cg03184964,0.1539672,0.2198544,0.1556312,0.1734575,0.2073068,0.1794524,0.2409708,0.1430759,0.2778417,0.3087274
cg03188118,0.528125,0.429061,0.5028176,0.4762176,0.3712269,0.4352463,0.3824126,0.5280464,0.3948609,0.3688337
cg03190825,0.1260473,0.1494016,0.3530287,0.2221888,0.08498797,0.05876758,0.2033067,0.4214228,0.2701678,0.1120374
cg03192551,0.2993689,0.2473591,0.4913066,0.2296294,0.2317194,0.5763069,0.3233919,0.04286969,0.4244486,0.1662354
cg03192737,0.2877698,0.4334561,0.305526,0.2326753,0.3613231,0.2973621,0.3664314,0.2606112,0.4501689,0.2908527
cg03196745,0.04035874,0.04970179,0.04547028,0.05604863,0.04573971,0.04593807,0.04464962,0.05141334,0.04174593,0.04560874
cg03197524,0.07265198,0.07612544,0.0755686,0.1073427,0.06996409,0.08384362,0.06672063,0.1431167,0.06347597,0.0569675
cg03198372,0.1102267,0.7352461,0.5471351,0.2396935,0.5846276,0.5975336,0.5031108,0.4702405,0.5832174,0.4904115
cg03199651,0.06406774,0.06326964,0.07822386,0.06271844,0.07690921,0.06447114,0.05950821,0.08744557,0.07551766,0.06297535
cg03201604,0.05514443,0.03649903,0.03287575,0.03941278,0.031369,0.03895723,0.03577701,0.01754455,0.02918913,0.03422963
cg03202897,0.5897252,0.5673646,0.5801105,0.5807949,0.5720645,0.5680188,0.5679424,0.5932246,0.5781568,0.5869642
cg03205208,0.04942374,0.06881621,0.07441799,0.06663487,0.06941617,0.0779059,0.07664964,0.05047132,0.07047778,0.07772178
cg03208093,0.03713165,0.04451435,0.04665098,0.04361082,0.03961071,0.06181856,0.04970748,0.04803074,0.04748999,0.04430924
cg03209127,0.03884808,0.04242524,0.04285091,0.05834196,0.08766139,0.05504554,0.03420925,0.03425632,0.03856777,0.04050575
cg03212129,0.05198934,0.03316025,0.05427693,0.05436044,0.04083763,0.03395163,0.03910785,0.05374432,0.03900627,0.03333476
cg03213216,0.04704894,0.07379311,0.5826128,0.07082973,0.1027948,0.05286966,0.2516936,0.04047686,0.08932674,0.04327128
cg03214212,0.069643,0.3111216,0.05847697,0.08010572,0.07624391,0.06530821,0.08563135,0.3725907,0.06875927,0.08898357
cg03214697,0.1166778,0.09428669,0.5194196,0.2852903,0.193623,0.08550446,0.1111186,0.1333189,0.1272957,0.116292
cg03217102,0.1125949,0.1492804,0.1032835,0.1095394,0.1223823,0.1255002,0.1179297,0.06729444,0.1104063,0.1572908
cg03217964,0.04307043,0.04353132,0.07312141,0.04649698,0.03909848,0.0486285,0.03924719,0.03722952,0.04503736,0.0409817
cg03218019,0.04111617,0.02836475,0.03996933,0.03291033,0.03405791,0.02900067,0.02983326,0.0345776,0.03089051,0.028506
cg03218374,0.1745455,0.1785109,0.1933266,0.1909091,0.1740422,0.174817,0.16513,0.2211161,0.1328413,0.1267172
cg03218909,0.2043872,0.1774815,0.2212629,0.2141894,0.1354263,0.1860195,0.1682169,0.2211615,0.1725409,0.1335381
cg03221436,0.3830085,0.4317644,0.7286863,0.4557586,0.4479765,0.6058996,0.7658676,0.6887331,0.4513992,0.6494872
cg03221619,0.2076645,0.3151387,0.1698313,0.3429122,0.2547077,0.508785,0.3718112,0.1935246,0.3358046,0.3735157
cg03221676,0.02291655,0.03047502,0.02448794,0.1764815,0.0284788,0.02348596,0.02281379,0.02311759,0.02405974,0.02319247
cg03221776,0.04835407,0.0440459,0.07313611,0.03259448,0.05266972,0.04199931,0.03924555,0.03099042,0.03622181,0.0481634
cg03221914,0.457857,0.211964,0.07461809,0.4671327,0.249943,0.5757158,0.1793958,0.09364501,0.3801829,0.3504094
cg03222066,0.5837233,0.7090779,0.5117652,0.4355754,0.6616782,0.905712,0.4168586,0.9348373,0.6736949,0.6365923
cg03223878,0.0341059,0.04948477,0.05951617,0.04976019,0.05337549,0.05257231,0.04286964,0.05477752,0.03857259,0.05301047
cg03224418,0.8672202,0.7720525,0.9082098,0.8855862,0.8059994,0.9116969,0.9036445,0.9318988,0.9155554,0.8137954
cg03225779,0.2663551,0.207648,0.2645618,0.2434828,0.1641221,0.2587876,0.1884779,0.307874,0.1884544,0.1317706
cg03227078,0.21188,0.1191142,0.2843943,0.2081218,0.1011026,0.1872647,0.1487741,0.322064,0.1293682,0.0765141
cg03229887,0.04395781,0.04938686,0.04361761,0.06484041,0.04474092,0.04882799,0.03866659,0.05486618,0.04532747,0.03560963
cg03231024,0.1843318,0.05050505,0.05962741,0.0616594,0.06402832,0.05805537,0.0537468,0.04157372,0.0501545,0.05733153
cg03234661,0.7361887,0.711681,0.7060301,0.6435115,0.8238669,0.7520486,0.8258687,0.6815042,0.8570077,0.8357906
cg03237153,0.8357531,0.2841727,0.8193564,0.7736783,0.5874026,0.8664089,0.7149917,0.6397157,0.596477,0.7024606
cg03238797,0.02893951,0.04259024,0.03807467,0.0380526,0.04567412,0.03733528,0.03808095,0.03250657,0.03964078,0.04697524
cg03240509,0.09059469,0.1677886,0.06205231,0.2007671,0.2100958,0.08660131,0.09310739,0.3165032,0.05981012,0.1123628
cg03240745,0.9031206,0.8610864,0.8374823,0.8972973,0.8544509,0.9018225,0.8932428,0.9174553,0.8833036,0.8735338
cg03241282,0.2500118,0.2805652,0.366872,0.3470726,0.3080408,0.2778208,0.3548186,0.3187468,0.372718,0.3988545
cg03242666,0.1216919,0.1155722,0.1331285,0.1335212,0.1122463,0.1229836,0.1097753,0.1390067,0.09413305,0.2064098
cg03242880,0.8472128,0.8681288,0.8575953,0.8584671,0.8598259,0.8365995,0.9023002,0.8584782,0.7616641,0.8694403
cg03243506,0.7694599,0.7268547,0.8247423,0.5137644,0.7457284,0.8595341,0.7087067,0.5578029,0.6469731,0.6548056
cg03243700,0.0193459,0.03166829,0.02397307,0.02496698,0.02269448,0.02766133,0.02695123,0.01936525,0.02661181,0.03251078
cg03243895,0.02105608,0.03860902,0.03015463,0.0365254,0.03165136,0.03753468,0.03069109,0.02886194,0.03402263,0.0323748
cg03243946,0.09304236,0.09277645,0.1222222,0.08071298,0.08283556,0.09728949,0.07508083,0.08983076,0.07434462,0.08033372
cg03245641,0.2940019,0.1429882,0.3148007,0.3579419,0.1445965,0.06412049,0.1485056,0.3543133,0.1556721,0.1743191
cg03245962,0.03218733,0.04724799,0.0400212,0.04636657,0.0410394,0.04023192,0.03359406,0.04714859,0.03822571,0.05016959
cg03247626,0.1816916,0.1617098,0.2322942,0.2999846,0.1557783,0.2001782,0.1727473,0.2528524,0.1520616,0.1602916
cg03251079,0.07426598,0.04348532,0.03692438,0.04313515,0.03442106,0.0591222,0.03696141,0.02880014,0.03775543,0.04988414
cg03251249,0.2281038,0.03266262,0.03703048,0.04654144,0.03674214,0.04251299,0.03208906,0.03587143,0.03096088,0.0331538
cg03251655,0.1538101,0.2605194,0.101114,0.2079929,0.1150704,0.08181398,0.3339011,0.1475437,0.09277979,0.1636345
cg03251857,0.7739615,0.7731904,0.7497026,0.7524512,0.7331262,0.8578284,0.6940153,0.9156225,0.7307076,0.7989166
cg03256955,0.06381249,0.06534112,0.1044261,0.08890856,0.07659831,0.06776893,0.06012547,0.08154413,0.04677716,0.05563116
cg03257423,0.09663634,0.06456097,0.08989468,0.1306078,0.1269568,0.194226,0.07019328,0.1245589,0.07115896,0.1916509
cg03258472,0.2468348,0.326856,0.1156811,0.2225387,0.2912555,0.4172678,0.230673,0.5644245,0.2684216,0.2788276
cg03259469,0.04708214,0.06614851,0.06626665,0.071785,0.0686308,0.06356702,0.06558646,0.06435286,0.05541398,0.06756029
cg03260744,0.8314444,0.8572754,0.8045231,0.7741662,0.8788883,0.8400217,0.8739543,0.7413728,0.8795884,0.8365803
cg03261004,0.02099685,0.02339447,0.02634645,0.03106107,0.02342931,0.02418468,0.02656285,0.01837755,0.02109034,0.02527881
cg03262773,0.07093066,0.1226309,0.1004433,0.08934969,0.1099341,0.1068323,0.08735008,0.09243176,0.08349689,0.07518709
cg03262918,0.03212,0.04227009,0.04212222,0.04449289,0.04113652,0.04509748,0.03983679,0.03490816,0.03844362,0.05166446
cg03264209,0.5509725,0.6568367,0.5787853,0.7910375,0.6208483,0.8567817,0.5913714,0.711215,0.7332189,0.5686754
cg03264414,0.6628277,0.7654163,0.8960965,0.7424518,0.77933,0.8636552,0.7836337,0.8353047,0.8339171,0.7731204
cg03266453,0.1995333,0.1127217,0.1994728,0.215399,0.101901,0.1348606,0.1251515,0.1612335,0.09173726,0.1698457
cg03266904,0.02076249,0.04359809,0.02937001,0.03082243,0.02537639,0.0280913,0.02517028,0.03497732,0.02305591,0.02780671
cg03270167,0.1364139,0.2092703,0.07113623,0.1124206,0.08349415,0.1436293,0.09152433,0.1145968,0.05543984,0.07221775
cg03270204,0.9502109,0.9379929,0.9390365,0.9056604,0.9233299,0.696924,0.9396719,0.9550005,0.9440815,0.9353589
cg03270376,0.03841713,0.05249283,0.04624179,0.04886696,0.04864577,0.05418039,0.05286329,0.05349695,0.04113876,0.05307532
cg03271651,0.2029014,0.09821158,0.2177463,0.2043421,0.1238592,0.1703399,0.1365071,0.1865585,0.1191332,0.113455
cg03271907,0.7891277,0.9081405,0.8639156,0.6784815,0.9238758,0.5611333,0.9146289,0.7647528,0.9325721,0.918233
cg03272031,0.0231856,0.04578669,0.04257514,0.07952622,0.0447903,0.04380894,0.03514389,0.0345647,0.03451002,0.03567814
cg03273615,0.2615879,0.2014577,0.5476763,0.3943347,0.4602941,0.4785414,0.2285271,0.3422639,0.2216216,0.1949866
cg03274654,0.03774065,0.04822495,0.04033675,0.07047872,0.03709501,0.04257128,0.03969264,0.03439194,0.04029837,0.04303446
cg03274876,0.1085366,0.08605756,0.1030161,0.1563398,0.07509638,0.1233998,0.07397849,0.1636841,0.06302904,0.07160608
cg03275186,0.04924509,0.04824926,0.05958747,0.0539251,0.04594826,0.05015873,0.04127935,0.05268379,0.05311276,0.04762159
cg03276813,0.01812916,0.01758983,0.01872786,0.021851,0.01936757,0.02088673,0.02161745,0.01905929,0.02102273,0.02246477
cg03277051,0.0381836,0.05278593,0.05189133,0.06952227,0.04985109,0.06846333,0.05109708,0.05612526,0.08176024,0.0571356
cg03277112,0.08153014,0.09033012,0.1359283,0.1149869,0.05495964,0.09329355,0.06869901,0.1353787,0.0648379,0.06140938
cg03278643,0.2987327,0.2002534,0.1255508,0.2229267,0.1554084,0.05331429,0.09135458,0.09824418,0.3047853,0.08290793
cg03278960,0.02924242,0.04578241,0.03622885,0.0581947,0.0353541,0.03921678,0.02742586,0.03967873,0.0354196,0.03678161
cg03279443,0.04745984,0.06190963,0.06855839,0.06098057,0.0576837,0.06632813,0.06402457,0.04362115,0.0689258,0.06822499
cg03283421,0.6832274,0.6568872,0.2469136,0.3360312,0.7759576,0.7342864,0.4027638,0.2006771,0.4840599,0.3806685
cg03283569,0.07656981,0.1167174,0.09815104,0.1057201,0.1171563,0.1055014,0.07777677,0.08977918,0.05943282,0.1021584
cg03283694,0.2169231,0.3644656,0.2870333,0.2415975,0.3841439,0.4595535,0.493228,0.2455056,0.4837078,0.522
cg03283842,0.2320214,0.1461308,0.1429189,0.1505565,0.1896944,0.07675511,0.3408731,0.2870308,0.177484,0.1950307
cg03285457,0.05714568,0.04560483,0.05782241,0.0595484,0.04921128,0.06779101,0.05056575,0.05324986,0.04369437,0.05343379
cg03286783,0.08125656,0.08640864,0.08509567,0.08470879,0.0895671,0.08867983,0.08057005,0.08638648,0.09053412,0.09022336
cg03287877,0.6027874,0.7623762,0.5150997,0.6125373,0.7529351,0.7271529,0.6424469,0.5682183,0.7822948,0.8391973
cg03289369,0.04377338,0.05426306,0.04158583,0.05196464,0.03449022,0.04096568,0.03525641,0.05245432,0.03081637,0.03983594
cg03289872,0.03265153,0.03377455,0.05473354,0.03073771,0.03641697,0.03973436,0.03847027,0.05057194,0.03401868,0.04126776
cg03290040,0.07920567,0.06364521,0.03205659,0.05337607,0.08715425,0.03785518,0.04147534,0.07683597,0.03013457,0.04827059
cg03291145,0.4626961,0.6779341,0.6129375,0.5298675,0.6926413,0.7233055,0.4912752,0.6673655,0.5725511,0.5334379
cg03292149,0.8681042,0.9051145,0.8760705,0.8646682,0.9060982,0.9205955,0.915672,0.8543196,0.9305341,0.8961086
cg03292388,0.04498563,0.06179799,0.09172349,0.05093514,0.05223267,0.04568973,0.04975007,0.1050202,0.05061596,0.06207614
cg03293770,0.05537837,0.07857893,0.05877034,0.07695928,0.04737269,0.08905256,0.04892464,0.06534052,0.04618557,0.04640107
cg03293882,0.1688629,0.1145001,0.1921665,0.2351924,0.1089133,0.1604703,0.1562804,0.253406,0.1387816,0.1016166
cg03294491,0.4663261,0.7192326,0.7593005,0.3590459,0.5905383,0.7978255,0.4135121,0.519712,0.7000347,0.4912815
cg03294557,0.295472,0.3734035,0.2353706,0.3842248,0.3141264,0.3655294,0.2749351,0.24393,0.4101191,0.3763288
cg03294619,0.04051565,0.04416031,0.04720479,0.03742652,0.04557049,0.03449666,0.03799991,0.03514154,0.03613935,0.03928597
cg03296929,0.1916907,0.1705171,0.2209925,0.2052598,0.1513802,0.1831812,0.1354489,0.175629,0.1489309,0.1646276
cg03297731,0.713127,0.5557343,0.479014,0.5294256,0.5793716,0.481187,0.793713,0.8021452,0.3935463,0.7227147
cg03298413,0.1660981,0.1066889,0.1661442,0.1708752,0.109931,0.1488974,0.1039414,0.1563736,0.09532497,0.0670635
cg03301801,0.6520446,0.7604678,0.6459144,0.5596974,0.8086565,0.6913344,0.6895381,0.6222826,0.497555,0.5675198
cg03302287,0.02810816,0.04866213,0.03719162,0.04075685,0.06640202,0.05501902,0.05081276,0.03688299,0.04071091,0.0429108
cg03305230,0.05968951,0.08489749,0.08602151,0.1697131,0.06398825,0.07739218,0.06505711,0.1069171,0.05879595,0.06737054
cg03308985,0.0234443,0.04445251,0.03872428,0.04248045,0.05224767,0.05338598,0.03595467,0.03619432,0.03724299,0.05077031
cg03309050,0.03882464,0.05484486,0.0371422,0.06982228,0.04277619,0.05558689,0.04218981,0.04523471,0.04163313,0.05008094
cg03309721,0.03073293,0.05528039,0.03735107,0.04458599,0.04623151,0.0442703,0.03318809,0.03048883,0.03751303,0.03861427
cg03309967,0.3609217,0.4098877,0.3929344,0.5945734,0.3838192,0.4096128,0.5763877,0.368742,0.5241743,0.4801617
cg03310453,0.04328479,0.05945323,0.03151725,0.0470038,0.04826373,0.03884106,0.04200075,0.01791627,0.03203585,0.03470377
cg03310469,0.02360811,0.02680952,0.03311081,0.03000323,0.02265983,0.0255903,0.04684007,0.0198439,0.02755478,0.03149042
cg03311036,0.05165501,0.04275767,0.0436345,0.05831184,0.04377005,0.04925514,0.03940975,0.0445385,0.0421381,0.04327269
cg03311899,0.9043433,0.9360165,0.8982747,0.8915644,0.9381925,0.9045902,0.9158792,0.8963656,0.9334819,0.9408376
cg03312124,0.02488052,0.03193465,0.03241985,0.03589961,0.02883922,0.03161337,0.02995424,0.03468565,0.02851774,0.03782967
cg03312426,0.06724976,0.0595283,0.1098519,0.0801628,0.0494957,0.07883251,0.05119805,0.1395827,0.05065866,0.04213081
cg03312532,0.8299189,0.8587387,0.8506628,0.6033903,0.7577893,0.8683748,0.8622368,0.8922338,0.8492653,0.7402105
cg03312792,0.3907546,0.6987798,0.5516676,0.6272939,0.7109576,0.5933322,0.6953766,0.7699577,0.8087871,0.6612222
cg03316864,0.03012837,0.06919192,0.02458552,0.03714683,0.05762462,0.03549311,0.04496383,0.02410866,0.03867482,0.03420962
cg03317245,0.7300724,0.6396901,0.884766,0.741361,0.5656287,0.8543919,0.6273279,0.3629459,0.8621786,0.5051216
cg03320844,0.6971585,0.704967,0.6805406,0.6251143,0.6829582,0.6775876,0.666589,0.716033,0.7387634,0.6646197
cg03322129,0.02540642,0.03917786,0.03097163,0.0295047,0.05515521,0.04629959,0.03531696,0.01730752,0.03751639,0.05886487
cg03322749,0.04022792,0.0621246,0.05097724,0.09243938,0.05360539,0.0492858,0.05591331,0.03704544,0.05067536,0.06492916
cg03327494,0.8111371,0.8596218,0.9149509,0.7837277,0.8108065,0.8592483,0.7831167,0.4833909,0.8660906,0.8497618
cg03328750,0.04596209,0.04180839,0.03397506,0.04932716,0.05983549,0.05033001,0.05255272,0.02679945,0.0500646,0.05300944
cg03328804,0.225347,0.1639235,0.1745928,0.2233076,0.1856181,0.2131701,0.1352751,0.2086904,0.1821669,0.1696842
cg03329165,0.0498306,0.04739445,0.06003734,0.05407325,0.04168551,0.05378561,0.05588295,0.06211486,0.05245217,0.05489536
cg03329572,0.4201954,0.6070039,0.2655172,0.5663507,0.6316023,0.6115923,0.6610131,0.6415094,0.738131,0.6947718
cg03330058,0.1010134,0.07849932,0.5567678,0.09756287,0.2405909,0.05695486,0.3995026,0.3629135,0.3694152,0.5477862
cg03330516,0.7267154,0.4618137,0.4120595,0.6560926,0.5847245,0.4466009,0.5390437,0.1445629,0.8233783,0.6863872
cg03330678,0.04869538,0.05297859,0.05567177,0.05746943,0.0482807,0.04490492,0.0467751,0.05578435,0.05291754,0.08760557
cg03332113,0.07334235,0.0573211,0.09962406,0.07138454,0.05146908,0.0755746,0.05899124,0.09658738,0.05535372,0.05060909
cg03332271,0.08700888,0.06626084,0.399177,0.09328881,0.09224386,0.0329316,0.2060027,0.9214286,0.1519138,0.2202692
cg03332970,0.04894056,0.04631406,0.04479257,0.05864025,0.04346089,0.05507517,0.03644244,0.07652054,0.05634937,0.06065712
cg03334529,0.08379121,0.08786903,0.1307469,0.1626016,0.1028936,0.1094582,0.206319,0.09291761,0.08901966,0.195048
cg03336167,0.1413307,0.1351654,0.1649714,0.1184089,0.1134549,0.08717811,0.1402973,0.1444456,0.1332922,0.1123916
cg03338064,0.5708227,0.6195872,0.4926548,0.498713,0.6820728,0.5720189,0.7023709,0.511822,0.6892514,0.7284017
cg03338189,0.05577889,0.06531947,0.05567019,0.05852228,0.06674678,0.06361863,0.06157103,0.05327954,0.07625309,0.06047135
cg03338959,0.1642157,0.08300731,0.1569044,0.179669,0.09962049,0.1477871,0.1100852,0.2188414,0.07751278,0.08009772
cg03340261,0.04039199,0.05045389,0.05086317,0.04349344,0.03504496,0.05291577,0.03877122,0.04233936,0.03731696,0.04268969
cg03340878,0.4580686,0.3840481,0.4219372,0.4597574,0.4196813,0.4461538,0.5244644,0.5578667,0.4102218,0.5594899
cg03343942,0.3075495,0.4158522,0.4516786,0.3784433,0.333196,0.3356928,0.4182112,0.4517033,0.218784,0.4731723
cg03347966,0.0302917,0.06153756,0.03139475,0.04130971,0.04506495,0.04861564,0.0543243,0.03697728,0.03284906,0.05610701
cg03349251,0.5727733,0.6644385,0.566706,0.5821958,0.694846,0.6629805,0.60631,0.5361513,0.7004435,0.7503234
cg03349935,0.1907323,0.475809,0.330865,0.354386,0.5007169,0.5176255,0.4979123,0.532504,0.4969687,0.6227108
cg03349953,0.1698419,0.267965,0.1463163,0.2098845,0.1381235,0.1775976,0.1914792,0.3225806,0.08191995,0.103156
cg03352153,0.5553191,0.7038336,0.5962129,0.6141522,0.7384319,0.7106242,0.8148311,0.6499203,0.823726,0.8378049
cg03354519,0.05244264,0.05148137,0.0580053,0.06376377,0.05427516,0.06957008,0.05421907,0.06600303,0.05708314,0.06044359
cg03354772,0.05014882,0.1552621,0.1150995,0.06861458,0.1027135,0.04152036,0.05903799,0.04023535,0.5804726,0.07681266
cg03355298,0.02483039,0.02552651,0.04465457,0.04081748,0.02586289,0.02698535,0.02435045,0.03627394,0.02318156,0.02878753
cg03355526,0.02721695,0.09964532,0.2246037,0.05308604,0.0593136,0.06313125,0.136303,0.04253594,0.06525511,0.05250697
cg03359285,0.07457008,0.05018079,0.08390541,0.08202779,0.05062732,0.06740358,0.05101041,0.1340093,0.05159566,0.04919567
cg03359508,0.03441156,0.04253753,0.04492718,0.0549804,0.04692347,0.0445764,0.04462822,0.0400974,0.03907718,0.04099135
cg03361068,0.03097046,0.04260165,0.02678571,0.02855828,0.05032161,0.03186172,0.02642521,0.02660612,0.02837719,0.0319769
cg03362494,0.5441461,0.6486691,0.2687457,0.6328691,0.6600438,0.7274141,0.5727515,0.674993,0.570955,0.6627932
cg03363175,0.02202737,0.03082486,0.03852814,0.03052572,0.03006135,0.03356234,0.02536731,0.03370313,0.02454231,0.03031474
cg03363283,0.4344498,0.6207675,0.5071023,0.5653477,0.6516755,0.4905437,0.6145005,0.4561129,0.6774921,0.6468714
cg03364504,0.8633562,0.7952268,0.8572854,0.8738864,0.8020445,0.8437864,0.8149209,0.8648108,0.8620111,0.7922522
cg03364781,0.6006925,0.8297656,0.6170459,0.7214693,0.7817369,0.7406864,0.6854358,0.6708785,0.8402756,0.7232387
cg03365354,0.02485611,0.03992061,0.02815215,0.0344771,0.08214904,0.02700215,0.04081877,0.02599574,0.04928553,0.05187336
cg03365432,0.07660177,0.07973879,0.09530102,0.09777583,0.09621471,0.08727662,0.08548986,0.07932106,0.08635291,0.09382962
cg03365437,0.3415346,0.1133927,0.1443688,0.05733956,0.2390275,0.1349413,0.1068657,0.07690503,0.09192603,0.09915171
cg03366382,0.8629092,0.8697752,0.9176019,0.8991214,0.8723102,0.9007218,0.762749,0.9066624,0.8271223,0.8273321
